epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
50,1529,,,,,0.887499988079071,0.3221423029899597
51,1549,,,0.859375,0.3264758288860321,,
51,1559,,,,,0.887499988079071,0.3205925226211548
52,1589,,,,,0.8958333134651184,0.3176235258579254
53,1599,,,0.890625,0.3192004859447479,,
53,1619,,,,,0.8958333134651184,0.3163909614086151
54,1649,,,0.875,0.318759560585022,,
54,1649,,,,,0.887499988079071,0.31578540802001953
55,1679,,,,,0.887499988079071,0.31466782093048096
56,1699,,,0.8125,0.4059751331806183,,
56,1709,,,,,0.8958333134651184,0.314396470785141
57,1739,,,,,0.8999999761581421,0.3152099847793579
58,1749,,,0.84375,0.4035184979438782,,
58,1769,,,,,0.887499988079071,0.3145727813243866
59,1799,,,0.8125,0.4154787063598633,,
59,1799,,,,,0.8916666507720947,0.3195943832397461
60,1829,,,,,0.8958333134651184,0.31266963481903076
61,1849,,,0.890625,0.2993031442165375,,
61,1859,,,,,0.887499988079071,0.31285354495048523
62,1889,,,,,0.887499988079071,0.3267762362957001
63,1899,,,0.875,0.3028661608695984,,
63,1919,,,,,0.887499988079071,0.3239860236644745
64,1949,,,0.875,0.3624081015586853,,
64,1949,,,,,0.8999999761581421,0.3129825294017792
65,1979,,,,,0.8916666507720947,0.30945491790771484
66,1999,,,0.859375,0.35818397998809814,,
66,2009,,,,,0.887499988079071,0.3131878674030304
67,2039,,,,,0.8791666626930237,0.3300158679485321
68,2049,,,0.921875,0.2525418996810913,,
68,2069,,,,,0.9041666388511658,0.3105277121067047
69,2099,,,0.765625,0.4456188678741455,,
69,2099,,,,,0.9041666388511658,0.30881235003471375
70,2129,,,,,0.8916666507720947,0.3176776170730591
71,2149,,,0.796875,0.39621230959892273,,
71,2159,,,,,0.8916666507720947,0.30805671215057373
72,2189,,,,,0.887499988079071,0.32226309180259705
73,2199,,,0.84375,0.34716150164604187,,
73,2219,,,,,0.8833333253860474,0.321943461894989
74,2249,,,0.859375,0.3199789226055145,,
74,2249,,,,,0.8916666507720947,0.3170848488807678
75,2279,,,,,0.8833333253860474,0.32443806529045105
76,2299,,,0.875,0.3047748804092407,,
76,2309,,,,,0.8999999761581421,0.3060930669307709
77,2339,,,,,0.8958333134651184,0.3056751787662506
78,2349,,,0.921875,0.2531065344810486,,
78,2369,,,,,0.8999999761581421,0.30539312958717346
79,2399,,,0.875,0.3208268880844116,,
79,2399,,,,,0.8999999761581421,0.30457553267478943
80,2429,,,,,0.8791666626930237,0.31895896792411804
81,2449,,,0.796875,0.4065771698951721,,
81,2459,,,,,0.8916666507720947,0.3143872022628784
82,2489,,,,,0.887499988079071,0.3044976592063904
83,2499,,,0.921875,0.2959367632865906,,
83,2519,,,,,0.8916666507720947,0.31570008397102356
84,2549,,,0.828125,0.32801318168640137,,
84,2549,,,,,0.887499988079071,0.30776503682136536
85,2579,,,,,0.875,0.3232908248901367
86,2599,,,0.859375,0.356218159198761,,
86,2609,,,,,0.8666666746139526,0.3340700566768646
87,2639,,,,,0.875,0.321017861366272
88,2640,0.8208333253860474,0.40803274512290955,,,,
