epoch,step,test_accuracy,test_loss,train_accuracy,train_loss,val_accuracy,val_loss
67,2039,,,,,0.8500000238418579,0.39533093571662903
68,2049,,,0.890625,0.371212363243103,,
68,2069,,,,,0.8458333611488342,0.39611756801605225
69,2099,,,0.84375,0.47128915786743164,,
69,2099,,,,,0.8500000238418579,0.38973453640937805
70,2129,,,,,0.8500000238418579,0.39049264788627625
71,2149,,,0.703125,0.4832318127155304,,
71,2159,,,,,0.8500000238418579,0.38741427659988403
72,2189,,,,,0.8583333492279053,0.40143314003944397
73,2199,,,0.8125,0.4124516248703003,,
73,2219,,,,,0.8458333611488342,0.3877544403076172
74,2249,,,0.84375,0.3980971574783325,,
74,2249,,,,,0.8500000238418579,0.3854220509529114
75,2279,,,,,0.8458333611488342,0.38561388850212097
76,2299,,,0.875,0.4035308361053467,,
76,2309,,,,,0.8458333611488342,0.384592205286026
77,2339,,,,,0.862500011920929,0.38054803013801575
78,2349,,,0.859375,0.41710907220840454,,
78,2369,,,,,0.8666666746139526,0.37977391481399536
79,2399,,,0.875,0.42617693543434143,,
79,2399,,,,,0.862500011920929,0.3803991973400116
80,2429,,,,,0.8583333492279053,0.3788186013698578
81,2449,,,0.90625,0.3394182622432709,,
81,2459,,,,,0.8666666746139526,0.378074049949646
82,2489,,,,,0.8583333492279053,0.37768983840942383
83,2499,,,0.859375,0.4131338596343994,,
83,2519,,,,,0.8583333492279053,0.3776324689388275
84,2549,,,0.859375,0.3773920238018036,,
84,2549,,,,,0.862500011920929,0.38261133432388306
85,2579,,,,,0.8583333492279053,0.3755412995815277
86,2599,,,0.765625,0.48812413215637207,,
86,2609,,,,,0.862500011920929,0.3823527991771698
87,2639,,,,,0.8583333492279053,0.37793195247650146
88,2649,,,0.828125,0.4030054211616516,,
88,2669,,,,,0.8708333373069763,0.3721666932106018
89,2699,,,0.71875,0.5438779592514038,,
89,2699,,,,,0.862500011920929,0.37140217423439026
90,2729,,,,,0.862500011920929,0.3709006607532501
91,2749,,,0.796875,0.4357827305793762,,
91,2759,,,,,0.8708333373069763,0.37774384021759033
92,2789,,,,,0.8541666865348816,0.37083062529563904
93,2799,,,0.8125,0.46013110876083374,,
93,2819,,,,,0.8666666746139526,0.3693247437477112
94,2849,,,0.84375,0.3858731985092163,,
94,2849,,,,,0.862500011920929,0.36828792095184326
95,2879,,,,,0.8541666865348816,0.37064284086227417
96,2899,,,0.875,0.35863634943962097,,
96,2909,,,,,0.862500011920929,0.3670196533203125
97,2939,,,,,0.862500011920929,0.366360604763031
98,2949,,,0.8125,0.4180968701839447,,
98,2969,,,,,0.8583333492279053,0.37021368741989136
99,2999,,,0.84375,0.35518115758895874,,
99,2999,,,,,0.862500011920929,0.36531656980514526
100,3000,0.800000011920929,0.4655298590660095,,,,
